flashcard_id,question,answer,english
06c2ba22-a11c-4b88-922c-20820fe5da3b,彼は旅行____写真を撮ります。,～中,He takes pictures during the trip.
06c2ba22-a11c-4b88-922c-20820fe5da3b,授業____友達と話します。,～中,I talk with my friends during class.
93f0a512-976d-41de-acb2-4daf34b105af,今日は____があるので、映画を見に行きます。,暇,"I have free time today, so I'm going to watch a movie."
93f0a512-976d-41de-acb2-4daf34b105af,彼は週末に____を楽しむことが好きです。,暇,He likes to enjoy his free time on the weekend.
93f0a512-976d-41de-acb2-4daf34b105af,____があれば、友達と遊びます。,暇,"If I have free time, I will play with my friends."
4a664a33-fdc8-4134-b50c-132d39d89f52,雨が降っているので、私は傘を____。,差す,"Since it is raining, I will hold up an umbrella."
4a664a33-fdc8-4134-b50c-132d39d89f52,彼は手を____と、みんなが見ました。,差す,"When he raised his hand, everyone looked."
4a664a33-fdc8-4134-b50c-132d39d89f52,子供たちは空に手を____。,差す,The children are raising their hands to the sky.
041dc74a-d19c-4f97-b03e-6272794005b0,右に____と、駅があります。,曲る,"If you turn right, there is a station."
041dc74a-d19c-4f97-b03e-6272794005b0,この道を____と、すぐ左です。,曲る,"If you turn on this road, it's immediately on the left."
041dc74a-d19c-4f97-b03e-6272794005b0,橋の前で____必要があります。,曲る,You need to turn before the bridge.
cbcf544a-6b7e-47bf-9031-6ce42b6de976,彼は毎日____をします。,スポーツ,He plays sports every day.
cbcf544a-6b7e-47bf-9031-6ce42b6de976,私たちは週末に____を見に行きます。,スポーツ,We will go to watch sports on the weekend.
cbcf544a-6b7e-47bf-9031-6ce42b6de976,彼女は____が大好きです。,スポーツ,She loves sports.
58f6afcc-50a8-4f29-9b59-6132f855d049,私は橋を____ます。,渡る,I will cross the bridge.
58f6afcc-50a8-4f29-9b59-6132f855d049,彼は道を____。,渡る,He crossed the road.
58f6afcc-50a8-4f29-9b59-6132f855d049,私たちは川を____。,渡る,We will cross the river.
fd0cfe14-e13d-41a0-897f-26ee5e35e790,毎朝、私はシャワーを____。,浴びる,"Every morning, I take a shower."
fd0cfe14-e13d-41a0-897f-26ee5e35e790,夏に海で日光を____のが好きです。,浴びる,I like to bathe in the sunlight at the beach in summer.
fd0cfe14-e13d-41a0-897f-26ee5e35e790,彼はプールで水を____。,浴びる,He bathes in the water at the pool.
75d58f6a-3221-4ba8-9a2b-917cecd61887,彼は宿題を____ことが多いです。,忘れる,He often forgets his homework.
75d58f6a-3221-4ba8-9a2b-917cecd61887,私は大事な日を____ことがないです。,忘れる,I never forget important days.
75d58f6a-3221-4ba8-9a2b-917cecd61887,友達の名前を____ときがあります。,忘れる,Sometimes I forget my friend's name.
5f888cd6-2526-4180-86da-db6338023439,彼は学校に____。,出る,He goes out to school.
5f888cd6-2526-4180-86da-db6338023439,映画が____時、みんなが楽しみます。,出る,Everyone enjoys when the movie appears.
5f888cd6-2526-4180-86da-db6338023439,明日、友達と公園に____予定です。,出る,I plan to go out to the park with my friends tomorrow.
1b651c25-1f82-4f09-80a6-1437a64d0438,彼は靴のひもを____。,締める,He ties his shoelaces.
1b651c25-1f82-4f09-80a6-1437a64d0438,このベルトを____と、ズボンが落ちません。,締める,"If you fasten this belt, your pants won't fall."
1b651c25-1f82-4f09-80a6-1437a64d0438,ドアを____と、部屋が安全になります。,締める,"If you close the door, the room will be safe."
0c8c7bf3-cc73-4789-bad8-d70feec32cb5,日本語が____ようになりました。,分かる,I have come to understand Japanese.
0c8c7bf3-cc73-4789-bad8-d70feec32cb5,彼の言っていることが____。,分かる,I understand what he is saying.
0c8c7bf3-cc73-4789-bad8-d70feec32cb5,この問題が____人はいますか？,分かる,Is there anyone who understands this problem?
8e363f18-c36f-4828-a725-572dc52149ec,公園で____を見つけました。,地図,I found a map in the park.
8e363f18-c36f-4828-a725-572dc52149ec,旅行のために____を買いました。,地図,I bought a map for the trip.
8e363f18-c36f-4828-a725-572dc52149ec,この____はとても大きいです。,地図,This map is very big.
3bb6041f-3f45-412c-adab-f08618bb72df,私は映画を見る____。,のが好き,I like watching movies.
3bb6041f-3f45-412c-adab-f08618bb72df,彼はサッカーをする____。,のが好き,He likes playing soccer.
3bb6041f-3f45-412c-adab-f08618bb72df,彼女は音楽を聞く____。,のが好き,She likes listening to music.
1f8c6e81-887b-4cbe-8b87-29f861afde6e,友達と写真を____。,撮る,I take a photo with my friend.
1f8c6e81-887b-4cbe-8b87-29f861afde6e,彼は映画を____のが好きです。,撮る,He likes to shoot movies.
1f8c6e81-887b-4cbe-8b87-29f861afde6e,私たちは公園で写真を____。,撮る,We take pictures in the park.
ad5c8143-c10f-4595-ad03-a92c0a3d92cd,仕事の後で、私は____。,疲れる,I get tired after work.
ad5c8143-c10f-4595-ad03-a92c0a3d92cd,運動をすると、すぐに____。,疲れる,I get tired quickly when I exercise.
ad5c8143-c10f-4595-ad03-a92c0a3d92cd,長い時間勉強すると、____。,疲れる,I become tired when I study for a long time.
fb4171f8-8e84-44cf-96a8-723fab8cd07a,毎日日本語を____します。,練習,I practice Japanese every day.
fb4171f8-8e84-44cf-96a8-723fab8cd07a,サッカーの____をしますか？,練習,Do you practice soccer?
fb4171f8-8e84-44cf-96a8-723fab8cd07a,ピアノの____が必要です。,練習,Practice is necessary for the piano.
321ad654-7a31-4ae9-9c41-4d789a8b043b,猫はここに____。,居る,The cat is here.
321ad654-7a31-4ae9-9c41-4d789a8b043b,友達が公園に____。,居る,My friend is at the park.
321ad654-7a31-4ae9-9c41-4d789a8b043b,彼は家に____。,居る,He is at home.
9400f700-3a48-4d2a-9027-45f6bb4f0a14,鳥が____います。,鳴く,The bird is singing.
9400f700-3a48-4d2a-9027-45f6bb4f0a14,猫が夜に____。,鳴く,The cat cries at night.
9400f700-3a48-4d2a-9027-45f6bb4f0a14,犬は元気に____。,鳴く,The dog barks happily.
3068651e-7459-493c-8f9e-a1df5e436b3a,先生は質問に____。,答える,The teacher answers the question.
3068651e-7459-493c-8f9e-a1df5e436b3a,友達は私のメールに____。,答える,My friend replied to my email.
3068651e-7459-493c-8f9e-a1df5e436b3a,彼はいつも私の疑問に____。,答える,He always answers my questions.
d092b5eb-19ad-4754-a6a0-bc867756b2a9,私はカバンに本を____。,入れる,I put a book in the bag.
d092b5eb-19ad-4754-a6a0-bc867756b2a9,彼は箱におもちゃを____。,入れる,He put a toy in the box.
d092b5eb-19ad-4754-a6a0-bc867756b2a9,お母さんは冷蔵庫にジュースを____。,入れる,Mom puts juice in the refrigerator.
6db38b82-a196-44ac-bb39-085e01a284ea,私は漢字を____ために勉強します。,覚える,I study to remember kanji.
6db38b82-a196-44ac-bb39-085e01a284ea,彼は新しい単語を____のが好きです。,覚える,He likes to memorize new words.
6db38b82-a196-44ac-bb39-085e01a284ea,毎日、フレーズを____ようにしています。,覚える,I try to learn phrases every day.
7c84e1a3-ae45-4ac1-a4dd-96b44e5a67d0,先生に宿題を____。,出す,I will submit my homework to the teacher.
7c84e1a3-ae45-4ac1-a4dd-96b44e5a67d0,彼はポケットから手紙を____。,出す,He took the letter out of his pocket.
7c84e1a3-ae45-4ac1-a4dd-96b44e5a67d0,毎朝、ゴミを____。,出す,I take out the trash every morning.
a54d30ee-e845-4a04-b7d2-3b9a78960e44,映画は____時に始まりますか。,始まる,What time does the movie begin?
a54d30ee-e845-4a04-b7d2-3b9a78960e44,学校が____と、友達に会えます。,始まる,"When school begins, I can meet my friends."
a54d30ee-e845-4a04-b7d2-3b9a78960e44,新しい年は1月1日に____。,始まる,The new year begins on January 1st.
61ff7aaf-c9fc-4564-9007-f69d979e436e,壁にポスターを____。,貼る,I will paste the poster on the wall.
61ff7aaf-c9fc-4564-9007-f69d979e436e,手紙に切手を____。,貼る,I will attach a stamp to the letter.
61ff7aaf-c9fc-4564-9007-f69d979e436e,本の表紙にシールを____。,貼る,I will stick a sticker on the book cover.
12120fa8-43a3-4809-8cb9-a620ee2defd8,星が____と、空が暗くなります。,消える,"When the stars disappear, the sky becomes dark."
12120fa8-43a3-4809-8cb9-a620ee2defd8,彼の声が____と、みんな静かになりました。,消える,"When his voice disappeared, everyone became silent."
12120fa8-43a3-4809-8cb9-a620ee2defd8,夜になると、光が____。,消える,"At night, the light disappears."
31c06391-d50b-4c14-b17c-b5dd6bb1f881,友達から本を____。,借りる,I borrow a book from a friend.
31c06391-d50b-4c14-b17c-b5dd6bb1f881,彼はお金を____と言いました。,借りる,He said he would borrow money.
31c06391-d50b-4c14-b17c-b5dd6bb1f881,私は映画のDVDを____つもりです。,借りる,I plan to borrow a movie DVD.
de6b4218-051b-4dfd-a499-699304dfe9e1,彼は毎朝____を練習します。,歌う,He practices singing every morning.
de6b4218-051b-4dfd-a499-699304dfe9e1,友達と一緒に____のが好きです。,歌う,I like to sing with my friends.
de6b4218-051b-4dfd-a499-699304dfe9e1,カラオケで____ことが楽しいです。,歌う,Singing at karaoke is fun.
84f3d48e-6f95-410b-babb-2d1ca3b50101,このビルには____がありますか？,エレベーター,Is there an elevator in this building?
84f3d48e-6f95-410b-babb-2d1ca3b50101,私は____で二階に行きます。,エレベーター,I will go to the second floor by elevator.
84f3d48e-6f95-410b-babb-2d1ca3b50101,____が故障しています。,エレベーター,The elevator is out of order.
787ba4a6-2a93-4c91-b68f-9ff79a6de002,このカレーは____です。,辛い,This curry is spicy.
787ba4a6-2a93-4c91-b68f-9ff79a6de002,私は____食べるのが好きです。,辛い,I like to eat spicy food.
787ba4a6-2a93-4c91-b68f-9ff79a6de002,彼は____料理が得意です。,辛い,He is good at cooking spicy dishes.
6e7d9e46-a5d3-4e26-b7cd-b972f15f6673,私は____勉強したいです。,もっと,I want to study more.
6e7d9e46-a5d3-4e26-b7cd-b972f15f6673,彼は____お金が必要です。,もっと,He needs more money.
6e7d9e46-a5d3-4e26-b7cd-b972f15f6673,この本は____面白いです。,もっと,This book is more interesting.
f2455b7e-45b4-4e0f-9da5-45bc4d6d2773,毎日、____に散歩します。,夕方,I take a walk every evening.
f2455b7e-45b4-4e0f-9da5-45bc4d6d2773,____はとてもきれいです。,夕方,The evening is very beautiful.
f2455b7e-45b4-4e0f-9da5-45bc4d6d2773,____に友達と会います。,夕方,I meet my friends in the late afternoon.
300f7d36-1319-4bda-8a4c-d129970d437e,彼は____をかけています。,眼鏡,He is wearing glasses.
300f7d36-1319-4bda-8a4c-d129970d437e,私の____は青いです。,眼鏡,My glasses are blue.
300f7d36-1319-4bda-8a4c-d129970d437e,図書館で____を忘れました。,眼鏡,I forgot my glasses at the library.
c5f4b42c-ef0b-4c91-809c-40b3131024e5,空は____です。,青い,The sky is blue.
c5f4b42c-ef0b-4c91-809c-40b3131024e5,彼のシャツは____です。,青い,His shirt is blue.
c5f4b42c-ef0b-4c91-809c-40b3131024e5,この花は____色です。,青い,This flower is blue.
41d576d9-a21f-4232-934f-d42955e7c43e,彼の部屋には____があります。,本棚,There is a bookshelf in his room.
41d576d9-a21f-4232-934f-d42955e7c43e,私は新しい____を買いました。,本棚,I bought a new bookshelf.
41d576d9-a21f-4232-934f-d42955e7c43e,____に本を置いてください。,本棚,Please put the books on the bookshelf.
5805df91-098a-44e1-a876-8831ab96c16d,彼は____で勉強します。,部屋,He studies in a room.
5805df91-098a-44e1-a876-8831ab96c16d,私の____はとてもきれいです。,部屋,My room is very clean.
5805df91-098a-44e1-a876-8831ab96c16d,友達が____に来ます。,部屋,My friend will come to my room.
d4034713-617e-4ad6-b207-bddb45329b1e,____には葉が赤くなります。,秋,"In autumn, the leaves turn red."
d4034713-617e-4ad6-b207-bddb45329b1e,私は____が好きです。,秋,I like autumn.
d4034713-617e-4ad6-b207-bddb45329b1e,____になると、涼しくなります。,秋,"When it becomes autumn, it gets cooler."
912c3419-f43b-48ee-b299-21e3c240d79e,彼は____を洗います。,手,He washes his hands.
912c3419-f43b-48ee-b299-21e3c240d79e,私は____で本を読みます。,手,I read a book with my hand.
912c3419-f43b-48ee-b299-21e3c240d79e,彼女は____をあげます。,手,She raises her hand.
b851b8b3-ea10-4eef-9e67-5fd0a286ef7d,彼の____はとても高いです。,時計,His watch is very expensive.
b851b8b3-ea10-4eef-9e67-5fd0a286ef7d,私は毎朝____を見ます。,時計,I check the clock every morning.
b851b8b3-ea10-4eef-9e67-5fd0a286ef7d,部屋に大きな____があります。,時計,There is a big clock in the room.
a6058c14-29d0-4111-bafe-e6faef38dcbe,このボールは____です。,丸い; 円い,This ball is round.
a6058c14-29d0-4111-bafe-e6faef38dcbe,テーブルは____形をしています。,丸い; 円い,The table has a circular shape.
a6058c14-29d0-4111-bafe-e6faef38dcbe,彼女は____石を見つけました。,丸い; 円い,She found a round stone.
3de15d8a-5120-45f3-92a2-f849ba2f4505,テーブルの上に____があります。,花瓶,There is a vase on the table.
3de15d8a-5120-45f3-92a2-f849ba2f4505,彼女は____に花を入れました。,花瓶,She put flowers in the vase.
3de15d8a-5120-45f3-92a2-f849ba2f4505,この____はとてもきれいです。,花瓶,This vase is very beautiful.
9971f4ba-b01e-4082-a1ad-488c4601c456,友達に____行きます。,に/へ,I will go to meet a friend.
9971f4ba-b01e-4082-a1ad-488c4601c456,学校へ____行きます。,に/へ,I go to school.
9971f4ba-b01e-4082-a1ad-488c4601c456,家に____帰ります。,に/へ,I return home.
68a5a64c-f12d-47e5-8d51-bcb2464704dc,冬に____が必要です。,ストーブ,A heater is necessary in winter.
68a5a64c-f12d-47e5-8d51-bcb2464704dc,寒いので、____をつけました。,ストーブ,I turned on the heater because it is cold.
68a5a64c-f12d-47e5-8d51-bcb2464704dc,私の部屋には____があります。,ストーブ,There is a heater in my room.
6f91f85f-82a8-491d-a42e-0d4c0d7b2aac,彼の好きな____は青です。,色,His favorite color is blue.
6f91f85f-82a8-491d-a42e-0d4c0d7b2aac,この花はとてもきれいな____をしています。,色,This flower has a very beautiful color.
6f91f85f-82a8-491d-a42e-0d4c0d7b2aac,私の部屋の____は白です。,色,The color of my room is white.
8a1238fd-6843-415d-a6ab-858fea404a1b,彼は____で手紙を書きます。,万年筆,He writes letters with a fountain pen.
8a1238fd-6843-415d-a6ab-858fea404a1b,この____はとても高いです。,万年筆,This fountain pen is very expensive.
8a1238fd-6843-415d-a6ab-858fea404a1b,私は____が好きです。,万年筆,I like fountain pens.
1b9eb48b-e1a7-41fc-a587-50c71e6df442,ここはとても静かな____です。,所,This is a very quiet place.
1b9eb48b-e1a7-41fc-a587-50c71e6df442,彼は公園の____で遊びます。,所,He plays in the park.
1b9eb48b-e1a7-41fc-a587-50c71e6df442,私の家はその____の近くにあります。,所,My house is near that place.
a0247a14-1fe6-430e-a011-b5c4210d5b9c,学校は午後三時____終わります。,まで,School ends at 3 PM.
a0247a14-1fe6-430e-a011-b5c4210d5b9c,彼は日本語を勉強する____、毎日本を読みます。,まで,He reads books every day until he studies Japanese.
a0247a14-1fe6-430e-a011-b5c4210d5b9c,駅____歩いて行きます。,まで,I will walk to the station.
a740c19f-0eb6-4ff3-9426-2ac25e694631,猫はテーブルの____にいます。,上,The cat is on top of the table.
a740c19f-0eb6-4ff3-9426-2ac25e694631,本は棚の____にあります。,上,The book is above the shelf.
a740c19f-0eb6-4ff3-9426-2ac25e694631,鳥は木の____で歌っています。,上,The bird is singing in the tree above.
